filename,category,source,resolution,format
Paysage\Paysage_782.jpg,Paysage,combined_dataset,128x128,JPEG
Paysage\Paysage_783.jpg,Paysage,combined_dataset,128x128,JPEG
Paysage\Paysage_876.jpg,Paysage,combined_dataset,128x128,JPEG
Paysage\Paysage_877.jpg,Paysage,combined_dataset,128x128,JPEG
Paysage\Paysage_878.jpg,Paysage,combined_dataset,128x128,JPEG
Paysage\Paysage_879.jpg,Paysage,combined_dataset,128x128,JPEG
Paysage\Paysage_880.jpg,Paysage,combined_dataset,128x128,JPEG
Paysage\Paysage_881.jpg,Paysage,combined_dataset,128x128,JPEG
Paysage\Paysage_882.jpg,Paysage,combined_dataset,128x128,JPEG
Paysage\Paysage_885.jpg,Paysage,combined_dataset,128x128,JPEG
Paysage\Paysage_886.jpg,Paysage,combined_dataset,128x128,JPEG
Paysage\Paysage_887.jpg,Paysage,combined_dataset,128x128,JPEG
Paysage\Paysage_888.jpg,Paysage,combined_dataset,128x128,JPEG
Paysage\Paysage_889.jpg,Paysage,combined_dataset,128x128,JPEG
Paysage\Paysage_890.jpg,Paysage,combined_dataset,128x128,JPEG
Paysage\Paysage_891.jpg,Paysage,combined_dataset,128x128,JPEG
Paysage\Paysage_892.jpg,Paysage,combined_dataset,128x128,JPEG
Paysage\Paysage_893.jpg,Paysage,combined_dataset,128x128,JPEG
Paysage\Paysage_894.jpg,Paysage,combined_dataset,128x128,JPEG
Paysage\Paysage_895.jpg,Paysage,combined_dataset,128x128,JPEG
Paysage\Paysage_896.jpg,Paysage,combined_dataset,128x128,JPEG
Paysage\Paysage_897.jpg,Paysage,combined_dataset,128x128,JPEG
Paysage\Paysage_898.jpg,Paysage,combined_dataset,128x128,JPEG
Paysage\Paysage_899.jpg,Paysage,combined_dataset,128x128,JPEG
Paysage\Paysage_900.jpg,Paysage,combined_dataset,128x128,JPEG
Paysage\Paysage_non_fire.1.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.10.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.100.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.101.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.102.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.103.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.104.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.105.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.106.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.107.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.108.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.109.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.11.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.110.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.111.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.112.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.113.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.114.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.115.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.116.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.117.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.118.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.119.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.12.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.120.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.121.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.122.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.123.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.124.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.125.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.126.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.127.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.128.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.129.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.13.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.130.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.131.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.132.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.133.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.134.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.135.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.136.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.137.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.138.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.139.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.14.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.140.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.141.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.142.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.143.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.144.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.145.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.146.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.147.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.148.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.149.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.15.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.150.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.151.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.152.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.153.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.154.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.155.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.156.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.157.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.158.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.159.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.16.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.160.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.161.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.162.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.163.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.164.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.165.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.166.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.167.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.168.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.169.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.17.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.170.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.171.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.172.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.173.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.174.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.175.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.176.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.177.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.178.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.179.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.18.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.180.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.181.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.182.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.183.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.184.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.185.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.186.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.187.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.188.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.189.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.19.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.190.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.191.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.192.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.193.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.194.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.195.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.196.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.197.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.198.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.199.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.2.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.20.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.200.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.201.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.202.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.203.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.204.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.205.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.206.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.207.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.208.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.209.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.21.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.210.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.211.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.212.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.213.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.214.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.215.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.216.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.217.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.218.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.219.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.22.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.220.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.221.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.222.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.223.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.224.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.225.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.226.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.227.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.228.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.229.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.23.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.230.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.231.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.232.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.233.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.234.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.235.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.236.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.237.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.238.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.239.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.24.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.240.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.241.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.242.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.243.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.244.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.25.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.26.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.27.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.28.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.29.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.3.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.30.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.31.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.32.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.33.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.34.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.35.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.36.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.37.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.38.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.39.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.4.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.40.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.41.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.42.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.43.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.44.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.45.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.46.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.47.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.48.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.49.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.5.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.50.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.51.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.52.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.53.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.54.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.55.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.56.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.57.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.58.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.59.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.6.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.60.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.61.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.62.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.63.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.64.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.65.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.66.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.67.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.68.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.69.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.7.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.70.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.71.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.72.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.73.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.74.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.75.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.76.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.77.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.78.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.79.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.8.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.80.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.81.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.82.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.83.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.84.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.85.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.86.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.87.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.88.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.89.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.9.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.90.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.91.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.92.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.93.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.94.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.95.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.96.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.97.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.98.png,Paysage,combined_dataset,128x128,PNG
Paysage\Paysage_non_fire.99.png,Paysage,combined_dataset,128x128,PNG
Personne\personne_00000875.jpg,Personne,combined_dataset,128x128,JPEG
Personne\personne_00000876.jpg,Personne,combined_dataset,128x128,JPEG
Personne\personne_00000877.jpg,Personne,combined_dataset,128x128,JPEG
Personne\personne_00000879.jpg,Personne,combined_dataset,128x128,JPEG
Personne\personne_00000881.jpg,Personne,combined_dataset,128x128,JPEG
Personne\personne_00000882.jpg,Personne,combined_dataset,128x128,JPEG
Personne\personne_00000884.jpg,Personne,combined_dataset,128x128,JPEG
Personne\personne_00000885.jpg,Personne,combined_dataset,128x128,JPEG
Personne\personne_00000886.jpg,Personne,combined_dataset,128x128,JPEG
Personne\personne_00000889.jpg,Personne,combined_dataset,128x128,JPEG
Personne\personne_00000891.jpg,Personne,combined_dataset,128x128,JPEG
Personne\personne_00000893.jpg,Personne,combined_dataset,128x128,JPEG
Personne\personne_00000894.jpg,Personne,combined_dataset,128x128,JPEG
Personne\personne_00000895.jpg,Personne,combined_dataset,128x128,JPEG
Personne\personne_00000896.jpg,Personne,combined_dataset,128x128,JPEG
Personne\personne_00000897.jpg,Personne,combined_dataset,128x128,JPEG
Personne\personne_00000898.jpg,Personne,combined_dataset,128x128,JPEG
Personne\personne_00000899.jpg,Personne,combined_dataset,128x128,JPEG
Personne\personne_00000900.jpg,Personne,combined_dataset,128x128,JPEG
Personne\personne_00000901.jpg,Personne,combined_dataset,128x128,JPEG
Personne\personne_00000902.jpg,Personne,combined_dataset,128x128,JPEG
Personne\personne_00000903.jpg,Personne,combined_dataset,128x128,JPEG
Personne\personne_00000908.jpg,Personne,combined_dataset,128x128,JPEG
Personne\personne_00000910.jpg,Personne,combined_dataset,128x128,JPEG
Personne\personne_00000913.jpg,Personne,combined_dataset,128x128,JPEG
Personne\personne_00000916.jpg,Personne,combined_dataset,128x128,JPEG
Personne\personne_00000917.jpg,Personne,combined_dataset,128x128,JPEG
Personne\personne_00000920.jpg,Personne,combined_dataset,128x128,JPEG
Personne\personne_00000921.jpg,Personne,combined_dataset,128x128,JPEG
Personne\personne_00000923.jpg,Personne,combined_dataset,128x128,JPEG
Personne\personne_00000924.jpg,Personne,combined_dataset,128x128,JPEG
Personne\personne_00000926.jpg,Personne,combined_dataset,128x128,JPEG
Personne\personne_00000928.jpg,Personne,combined_dataset,128x128,JPEG
Personne\personne_00000930.jpg,Personne,combined_dataset,128x128,JPEG
Personne\personne_00000931.jpg,Personne,combined_dataset,128x128,JPEG
Personne\personne_00000932.jpg,Personne,combined_dataset,128x128,JPEG
Personne\personne_00000933.jpg,Personne,combined_dataset,128x128,JPEG
Personne\personne_00000935.jpg,Personne,combined_dataset,128x128,JPEG
Personne\personne_00000936.jpg,Personne,combined_dataset,128x128,JPEG
Personne\personne_00000939.jpg,Personne,combined_dataset,128x128,JPEG
